,customerid,productid,rate,year,month
25664,103959,103,2,2018,10
25665,103351,420,4,2018,10
25666,103745,161,5,2018,10
25667,103958,114,1,2018,10
25668,103641,279,5,2018,10
25669,103822,86,2,2018,10
25670,103387,376,5,2018,10
25671,103648,205,5,2018,10
25672,103825,529,2,2018,10
25673,103890,164,4,2018,10
25674,103553,690,2,2018,10
25675,103393,135,5,2018,10
25676,6,327,1,2018,10
25677,103911,679,2,2018,10
25678,103516,84,4,2018,10
25679,103545,399,5,2018,10
25680,103884,354,5,2018,11
25681,103432,674,1,2018,11
25682,103577,675,2,2018,11
25683,103380,619,3,2018,11
25684,103606,57,4,2018,11
25685,103996,603,4,2018,11
25686,103713,614,1,2018,11
25687,103652,141,5,2018,11
25688,103699,196,4,2018,11
25689,103688,394,1,2018,11
25690,103700,305,1,2018,11
25691,103350,453,5,2018,11
25692,103463,394,3,2018,11
25693,103602,612,5,2018,11
25694,103553,266,1,2018,11
25695,103822,134,2,2018,11
25696,103629,685,5,2018,12
25697,103553,417,2,2018,12
25698,103408,438,2,2018,12
25699,103621,119,1,2018,12
25700,103886,340,2,2018,12
25701,103774,503,4,2018,12
25702,103755,241,2,2018,12
25703,103577,485,3,2018,12
25704,103954,589,5,2018,12
25705,103373,347,1,2018,12
25706,103997,339,1,2018,12
25707,22881,261,4,2018,12
25708,103884,539,5,2018,12
25709,103846,455,1,2018,12
25710,103641,486,4,2018,12
25711,14906,616,4,2018,12
25712,103964,419,2,2018,12
25713,103728,486,5,2018,12
25714,103707,179,4,2018,12
25715,103699,57,4,2019,1
25716,103441,476,4,2019,1
25717,103605,646,5,2019,1
25718,103444,185,1,2019,1
25719,103373,471,2,2019,1
25720,103876,121,4,2019,1
25721,13874,21,5,2019,1
25722,103954,355,2,2019,1
25723,103617,186,4,2019,1
25724,103997,200,1,2019,1
25725,103558,635,2,2019,1
25726,103451,421,2,2019,1
25727,13874,413,5,2019,1
25728,103558,582,2,2019,1
25729,103873,668,1,2019,1
25730,103650,440,1,2019,1
25731,103394,113,5,2019,2
25732,103846,678,1,2019,2
25733,103355,536,4,2019,2
25734,103423,196,2,2019,2
25735,103707,275,1,2019,2
25736,103641,639,5,2019,2
25737,103443,122,2,2019,2
25738,103344,137,3,2019,2
25739,103860,409,2,2019,2
25740,103896,375,2,2019,2
25741,103991,435,5,2019,2
25742,103982,500,5,2019,2
25743,103391,595,4,2019,2
25744,103780,283,2,2019,3
25745,103744,656,5,2019,3
25746,103911,430,2,2019,3
25747,103982,285,5,2019,3
25748,103382,340,4,2019,3
25749,103796,427,5,2019,3
25750,103405,265,4,2019,3
25751,103651,666,3,2019,3
25752,103655,384,3,2019,3
25753,103395,660,1,2019,3
25754,103744,158,5,2019,3
25755,103960,145,4,2019,4
25756,103641,58,5,2019,4
25757,103548,204,5,2019,4
25758,103560,192,5,2019,4
25759,103383,227,1,2019,4
25760,103707,232,1,2019,4
25761,103985,594,1,2019,4
25762,103982,194,5,2019,4
25763,103744,426,5,2019,4
25764,103641,431,1,2019,4
25765,103423,266,2,2019,4
25766,103688,132,1,2019,4
25767,103873,451,1,2019,4
25768,103650,589,5,2019,5
25769,103884,688,5,2019,5
25770,103991,82,5,2019,5
25771,103695,110,1,2019,5
25772,103801,34,5,2019,5
25773,103544,93,2,2019,5
25774,103758,528,5,2019,5
25775,103718,672,1,2019,5
25776,103780,414,1,2019,5
25777,103629,405,5,2019,5
25778,6,318,1,2019,5
25779,103898,440,4,2019,5
25780,103580,356,1,2019,5
25781,103676,192,3,2019,5
25782,103372,675,5,2019,5
25783,103466,628,1,2019,5
25784,103988,144,5,2019,5
25785,103618,353,5,2019,5
25786,103436,666,1,2019,5
25787,103383,584,1,2019,5
25788,103308,396,5,2019,5
25789,103879,277,5,2019,5
25790,103348,445,4,2019,5
25791,103686,234,5,2019,5
25792,103510,76,5,2019,6
25793,103698,145,1,2019,6
25794,14906,399,4,2019,6
25795,103620,650,2,2019,6
25796,103960,496,2,2019,6
25797,103641,179,4,2019,6
25798,103401,388,5,2019,6
25799,103745,114,5,2019,6
25800,103812,660,1,2019,6
25801,103629,200,5,2019,6
25802,103589,44,2,2019,6
25803,103707,360,2,2019,6
25804,103653,657,1,2019,6
25805,103595,15,3,2019,7
25806,103869,148,4,2019,7
25807,103650,400,3,2019,7
25808,103367,195,5,2019,7
25809,103718,154,2,2019,7
25810,103825,299,2,2019,7
25811,103996,88,5,2019,7
25812,103883,19,5,2019,7
25813,103463,47,2,2019,8
25814,103970,121,3,2019,8
25815,103593,369,2,2019,8
25816,23251,259,1,2019,8
25817,103831,2,1,2019,8
25818,103836,15,3,2019,8
25819,103842,370,4,2019,8
25820,103320,598,4,2019,8
25821,103496,90,5,2019,8
25822,103785,610,4,2019,8
25823,103451,237,4,2019,8
25824,103848,121,5,2019,8
25825,103406,320,3,2019,8
25826,103737,443,5,2019,8
25827,103988,59,5,2019,8
25828,103672,399,5,2019,8
25829,103455,391,5,2019,8
25830,103576,679,4,2019,9
25831,103392,201,3,2019,9
25832,103846,268,1,2019,9
25833,103766,627,5,2019,9
25834,22881,197,1,2019,9
25835,103985,660,1,2019,9
25836,103629,544,5,2019,9
25837,103606,200,3,2019,9
25838,14486,237,4,2019,9
25839,103743,580,4,2019,9
25840,103372,455,2,2019,9
25841,103699,184,4,2019,9
25842,103441,282,2,2019,9
25843,103516,385,4,2019,10
25844,103510,499,4,2019,10
25845,103525,486,5,2019,10
25846,103597,473,1,2019,10
25847,23448,401,5,2019,10
25848,103912,17,3,2019,10
25849,103806,219,4,2019,10
25850,103678,473,3,2019,10
25851,103701,683,3,2019,10
25852,103408,412,4,2019,10
25853,103629,581,5,2019,10
25854,103641,607,5,2019,10
25855,103749,511,2,2019,10
25856,103865,73,2,2019,10
25857,103744,583,5,2019,10
25858,103883,531,5,2019,10
25859,103699,509,4,2019,11
25860,103408,453,4,2019,11
25861,103569,358,3,2019,11
25862,103395,13,2,2019,11
25863,103327,354,1,2019,11
25864,103424,283,4,2019,11
25865,103719,322,4,2019,11
25866,103972,110,1,2019,11
25867,103505,632,4,2019,11
25868,103544,503,5,2019,11
25869,103672,302,5,2019,12
25870,103620,346,2,2019,12
25871,103396,629,2,2019,12
25872,103367,646,5,2019,12
25873,103676,65,5,2019,12
25874,103600,200,1,2019,12
25875,103854,672,1,2019,12
25876,103834,633,3,2019,12
25877,103403,187,5,2019,12
25878,103822,348,2,2019,12
25879,103806,541,5,2019,12
25880,103378,185,5,2019,12
25881,103383,345,3,2020,1
25882,103350,286,5,2020,1
25883,15018,315,4,2020,1
25884,103467,472,5,2020,1
25885,103825,254,2,2020,1
25886,103988,507,5,2020,1
25887,103523,288,5,2020,1
25888,103699,429,5,2020,1
25889,103614,425,3,2020,1
25890,103336,340,1,2020,1
25891,103545,524,5,2020,1
25892,103454,588,1,2020,1
25893,103463,186,3,2020,1
25894,103985,478,1,2020,1
25895,103309,261,3,2020,1
25896,103436,367,5,2020,1
25897,103781,402,3,2020,1
25898,103652,570,5,2020,1
25899,103377,290,5,2020,2
25900,103705,334,4,2020,2
25901,103510,298,4,2020,2
25902,103651,131,5,2020,2
25903,103820,331,5,2020,2
25904,103350,374,5,2020,2
25905,103862,117,2,2020,2
25906,103620,679,1,2020,2
25907,103414,668,3,2020,2
25908,103551,205,4,2020,2
25909,103678,573,4,2020,2
25910,103597,148,1,2020,2
25911,103765,380,5,2020,3
25912,103672,494,5,2020,3
25913,22881,469,1,2020,3
25914,103321,608,1,2020,3
25915,103451,524,2,2020,3
25916,103505,314,2,2020,3
25917,103659,581,5,2020,3
25918,103960,272,2,2020,4
25919,103405,172,4,2020,4
25920,103985,534,1,2020,4
25921,103568,570,2,2020,4
25922,103977,239,5,2020,4
25923,103707,326,2,2020,4
25924,103985,331,1,2020,4
25925,103466,577,1,2020,4
25926,103548,590,5,2020,4
25927,103415,226,3,2020,4
25928,103660,308,1,2020,4
25929,103451,36,2,2020,4
25930,103880,660,1,2020,4
25931,103730,57,2,2020,5
25932,103399,85,1,2020,5
25933,103770,623,5,2020,5
25934,103763,419,1,2020,5
25935,103960,167,2,2020,5
25936,103510,443,2,2020,5
25937,103444,161,1,2020,5
25938,103545,529,5,2020,5
25939,103558,375,2,2020,5
25940,103577,382,3,2020,5
25941,103836,46,1,2020,5
25942,103651,82,5,2020,5
25943,103617,501,4,2020,5
25944,103641,259,4,2020,5
25945,103641,673,1,2020,5
25946,103745,287,5,2020,5
25947,103954,101,2,2020,5
25948,103982,656,4,2020,5
25949,103869,494,4,2020,5
25950,103618,456,4,2020,6
25951,103867,401,4,2020,6
25952,103336,274,2,2020,6
25953,103384,285,1,2020,6
25954,103623,335,1,2020,6
25955,103491,608,4,2020,6
25956,103592,190,1,2020,6
25957,103848,552,5,2020,6
25958,103620,367,1,2020,6
25959,103883,39,5,2020,6
25960,103503,62,1,2020,7
25961,103707,385,4,2020,7
25962,103638,167,3,2020,7
25963,103719,207,4,2020,7
25964,103707,242,1,2020,7
25965,103384,252,2,2020,7
25966,14902,397,1,2020,7
25967,103355,276,4,2020,7
25968,103970,1,3,2020,7
25969,103765,511,5,2020,7
25970,103490,654,4,2020,7
25971,103466,662,5,2020,8
25972,103506,513,5,2020,8
25973,103884,275,4,2020,8
25974,103393,41,5,2020,8
25975,103745,534,5,2020,8
25976,103645,284,2,2020,8
25977,103393,246,5,2020,8
25978,103907,105,5,2020,8
25979,103707,526,4,2020,8
25980,3,488,1,2020,8
25981,103970,594,3,2020,8
25982,103456,472,2,2020,9
25983,103310,624,1,2020,9
25984,103382,382,4,2020,9
25985,103838,107,5,2020,9
25986,103467,86,1,2020,9
25987,103954,357,5,2020,9
25988,103836,515,4,2020,9
25989,13879,438,2,2020,9
25990,103395,101,3,2020,9
25991,103678,625,3,2020,9
25992,103367,642,5,2020,9
25993,103972,508,1,2020,9
25994,103869,288,2,2020,9
25995,103833,533,4,2020,10
25996,103455,227,5,2020,10
25997,103730,664,2,2020,10
25998,103961,35,2,2020,10
25999,103845,446,4,2020,10
26000,103660,492,1,2020,10
26001,103703,80,5,2020,10
26002,103629,99,5,2020,10
26003,103557,474,5,2020,10
26004,103890,344,4,2020,10
26005,103476,20,1,2020,10
26006,103651,638,5,2020,10
26007,103873,341,1,2020,10
26008,103523,506,5,2020,10
26009,103910,506,1,2020,10
26010,103880,14,1,2020,11
26011,103506,428,5,2020,11
26012,103860,567,2,2020,11
26013,103660,435,1,2020,11
26014,103996,257,3,2020,11
26015,103403,447,3,2020,11
26016,103356,480,5,2020,11
26017,103755,90,2,2020,11
26018,103441,377,4,2020,11
26019,14486,137,4,2020,11
26020,103877,517,3,2020,11
26021,103683,637,3,2020,12
26022,103657,129,2,2020,12
26023,103699,378,5,2020,12
26024,6,620,1,2020,12
26025,103882,621,5,2020,12
26026,23448,145,4,2020,12
26027,103454,144,1,2020,12
26028,103825,221,4,2020,12
26029,103454,642,4,2020,12
26030,103466,553,4,2020,12
26031,103605,58,5,2020,12
26032,103833,529,4,2020,12
26033,103765,66,5,2021,1
26034,103401,511,5,2021,1
26035,13874,357,3,2021,1
26036,103512,538,1,2021,1
26037,103576,1,4,2021,2
26038,103623,218,1,2021,2
26039,103651,194,5,2021,2
26040,103858,343,1,2021,2
26041,103981,116,1,2021,2
26042,103423,218,3,2021,2
26043,103676,140,4,2021,2
26044,103587,202,4,2021,2
26045,103510,269,4,2021,2
26046,103456,239,2,2021,2
26047,103425,164,5,2021,2
26048,103678,163,4,2021,2
26049,103401,530,4,2021,2
26050,103423,144,3,2021,2
26051,103736,107,3,2021,2
26052,103758,401,3,2021,2
26053,103544,173,5,2021,2
26054,15221,607,1,2021,2
26055,103802,283,1,2021,2
26056,103699,504,5,2021,2
26057,103775,475,4,2021,2
26058,103509,401,2,2021,3
26059,103954,23,3,2021,3
26060,103833,509,1,2021,3
26061,103544,642,5,2021,3
26062,103590,388,1,2021,3
26063,103441,544,2,2021,3
26064,103709,440,2,2021,3
26065,103321,471,4,2021,3
26066,103820,121,1,2021,3
26067,103384,588,2,2021,3
26068,103848,570,5,2021,3
26069,103744,238,4,2021,3
26070,103686,118,5,2021,3
26071,103506,317,1,2021,3
26072,103406,366,3,2021,3
26073,103432,471,4,2021,3
26074,103755,7,2,2021,3
26075,103496,355,5,2021,3
26076,103643,634,1,2021,3
26077,103996,339,5,2021,4
26078,103587,374,4,2021,4
26079,103623,142,1,2021,4
26080,103606,507,3,2021,4
26081,103576,568,1,2021,4
26082,103883,139,5,2021,4
26083,103510,279,4,2021,4
26084,103405,98,4,2021,4
26085,103392,328,3,2021,4
26086,15042,109,2,2021,4
26087,103606,589,4,2021,4
26088,103869,454,4,2021,4
26089,103551,579,4,2021,4
26090,103709,373,2,2021,4
26091,103367,581,2,2021,4
26092,103806,218,4,2021,4
26093,103586,558,2,2021,5
26094,103707,510,1,2021,5
26095,103455,479,5,2021,5
26096,103867,632,4,2021,5
26097,103964,98,2,2021,5
26098,103962,179,2,2021,5
26099,103653,96,2,2021,5
26100,103660,556,1,2021,5
26101,103524,150,4,2021,5
26102,103425,97,5,2021,5
26103,103587,61,4,2021,5
26104,13874,561,5,2021,5
26105,103523,639,1,2021,5
26106,103505,90,4,2021,5
26107,103392,678,3,2021,5
26108,103785,527,4,2021,5
26109,103807,233,5,2021,6
26110,103781,256,4,2021,6
26111,103309,27,4,2021,6
26112,103544,25,5,2021,6
26113,103696,326,3,2021,6
26114,103456,544,1,2021,6
26115,103758,562,5,2021,6
26116,22881,120,2,2021,6
26117,103627,396,5,2021,6
26118,103443,322,2,2021,6
26119,103873,122,1,2021,6
26120,103329,89,4,2021,7
26121,103648,11,5,2021,7
26122,103320,503,5,2021,7
26123,103672,42,5,2021,7
26124,103646,134,5,2021,7
26125,103883,376,5,2021,7
26126,103443,234,2,2021,7
26127,103606,97,5,2021,7
26128,103408,481,2,2021,7
26129,103387,444,5,2021,7
26130,103373,632,1,2021,7
26131,103660,332,1,2021,7
26132,103621,150,1,2021,7
26133,103853,211,3,2021,7
26134,103650,623,1,2021,7
26135,103796,99,5,2021,7
26136,103524,669,5,2021,8
26137,103498,251,2,2021,8
26138,103432,564,4,2021,8
26139,103528,139,2,2021,8
26140,103618,442,4,2021,8
26141,103834,548,1,2021,8
26142,103781,467,3,2021,8
26143,103890,407,4,2021,8
26144,103467,29,3,2021,8
26145,103378,159,1,2021,8
26146,103316,688,4,2021,8
26147,103819,280,4,2021,8
26148,103336,56,1,2021,8
26149,103329,59,5,2021,8
26150,103846,86,1,2021,8
26151,6,155,1,2021,9
26152,103444,497,1,2021,9
26153,103868,515,4,2021,9
26154,103606,326,3,2021,9
26155,103873,360,4,2021,9
26156,103443,283,2,2021,9
26157,103638,351,3,2021,9
26158,103954,135,2,2021,9
26159,103705,357,2,2021,9
26160,22881,329,1,2021,9
26161,103988,284,5,2021,9
26162,103731,163,2,2021,9
26163,13879,641,5,2021,9
26164,103894,543,4,2021,9
26165,103650,141,3,2021,9
26166,103960,472,4,2021,9
26167,103560,265,5,2021,9
26168,103501,170,4,2021,10
26169,103652,529,3,2021,10
26170,103627,391,1,2021,10
26171,103811,32,3,2021,10
26172,103878,490,3,2021,10
26173,103809,9,1,2021,10
26174,103848,53,5,2021,10
26175,103524,202,4,2021,10
26176,103369,336,1,2021,10
26177,103744,6,1,2021,10
26178,15042,301,5,2021,10
26179,103621,192,1,2021,11
26180,103602,497,4,2021,11
26181,103362,180,4,2021,11
26182,103678,75,5,2021,11
26183,103553,229,1,2021,11
26184,103476,488,1,2021,11
26185,103641,596,1,2021,11
26186,103425,451,2,2021,11
26187,103659,261,1,2021,11
26188,103819,649,4,2021,11
26189,103702,449,3,2021,11
26190,103883,541,5,2021,12
26191,103557,272,5,2021,12
26192,103758,70,1,2021,12
26193,103959,353,2,2021,12
26194,103831,80,4,2021,12
26195,103509,70,5,2021,12
26196,103467,245,5,2021,12
26197,103587,453,5,2021,12
26198,103423,105,3,2021,12
26199,103523,34,1,2021,12
26200,103367,358,1,2021,12
26201,103309,420,5,2021,12
26202,103906,37,4,2021,12
26203,103352,621,2,2021,12
26204,103834,416,5,2022,1
26205,103876,86,4,2022,1
26206,103405,581,4,2022,1
26207,103594,192,5,2022,1
26208,103767,302,5,2022,1
26209,103982,659,5,2022,1
26210,103977,364,5,2022,1
26211,103354,614,4,2022,1
26212,103408,651,4,2022,2
26213,103713,25,1,2022,2
26214,103423,528,2,2022,2
26215,103532,638,5,2022,2
26216,103344,489,3,2022,2
26217,103954,678,2,2022,2
26218,103954,349,2,2022,2
26219,103957,639,2,2022,2
26220,13874,418,4,2022,3
26221,103506,274,5,2022,3
26222,103707,689,3,2022,3
26223,103970,257,3,2022,3
26224,103749,627,1,2022,3
26225,103395,645,1,2022,3
26226,103582,317,1,2022,3
26227,103629,472,5,2022,3
26228,103987,452,5,2022,3
26229,103987,233,5,2022,3
26230,103377,198,5,2022,3
26231,103812,613,1,2018,1
26232,103496,559,3,2018,1
26233,103568,179,2,2018,1
26234,103661,12,1,2018,1
26235,103801,167,5,2018,1
26236,103582,26,1,2018,1
26237,103806,567,4,2018,1
26238,103901,651,5,2018,1
26239,103593,680,4,2018,1
26240,103432,335,4,2018,1
26241,103755,150,2,2018,1
26242,103959,330,4,2018,1
26243,103384,78,1,2018,1
26244,103960,379,4,2018,1
26245,103496,155,5,2018,1
26246,103683,326,3,2018,1
26247,103825,559,2,2018,2
26248,103309,440,4,2018,2
26249,103896,639,3,2018,2
26250,103960,612,2,2018,2
26251,103747,626,4,2018,2
26252,103812,208,1,2018,2
26253,103831,600,1,2018,2
26254,103831,319,1,2018,3
26255,103320,92,5,2018,3
26256,15042,111,5,2018,3
26257,103605,361,5,2018,3
26258,103718,357,1,2018,3
26259,103651,17,5,2018,3
26260,103593,46,2,2018,3
26261,103410,338,3,2018,3
26262,103812,202,1,2018,3
26263,103705,544,2,2018,4
26264,103544,667,2,2018,4
26265,103812,420,1,2018,4
26266,103416,647,2,2018,4
26267,103650,434,1,2018,4
26268,103606,177,4,2018,4
26269,103651,15,5,2018,4
26270,103544,1,5,2018,4
26271,103491,511,5,2018,4
26272,103958,66,1,2018,4
26273,103820,130,5,2018,4
26274,103886,98,2,2018,4
26275,103379,602,5,2018,5
26276,103330,507,4,2018,5
26277,103880,688,1,2018,5
26278,103744,145,5,2018,5
26279,103659,187,5,2018,5
26280,103614,626,3,2018,5
26281,103878,225,4,2018,5
26282,103523,630,5,2018,5
26283,103683,559,3,2018,5
26284,103544,579,5,2018,5
26285,103396,537,2,2018,5
26286,103957,668,4,2018,5
26287,103660,324,1,2018,5
26288,103602,179,5,2018,5
26289,103676,330,4,2018,6
26290,103566,189,2,2018,6
26291,103737,142,5,2018,6
26292,103958,654,1,2018,6
26293,103806,211,5,2018,6
26294,103424,480,5,2018,6
26295,103614,279,3,2018,6
26296,103537,294,2,2018,6
26297,13874,110,3,2018,6
26298,103344,683,4,2018,6
26299,103620,263,2,2018,7
26300,103758,638,5,2018,7
26301,103912,285,3,2018,7
26302,103657,168,2,2018,7
26303,103579,362,1,2018,7
26304,103869,52,2,2018,7
26305,103825,681,4,2018,7
26306,103586,243,4,2018,7
26307,103886,120,1,2018,7
26308,103651,670,5,2018,7
26309,103596,208,2,2018,7
26310,103490,411,4,2018,7
26311,103523,312,1,2018,7
26312,103405,237,4,2018,7
26313,103960,184,5,2018,7
26314,103959,151,2,2018,8
26315,103463,631,1,2018,8
26316,6,161,1,2018,8
26317,103853,556,3,2018,8
26318,103676,611,5,2018,8
26319,22881,193,2,2018,8
26320,15018,464,4,2018,8
26321,103380,346,3,2018,8
26322,103336,69,1,2018,8
26323,103641,537,5,2018,8
26324,103821,635,1,2018,8
26325,103807,230,1,2018,8
26326,103651,670,5,2018,8
26327,103373,682,1,2018,8
26328,103825,295,2,2018,9
26329,103330,101,5,2018,9
26330,103369,627,1,2018,9
26331,103490,113,4,2018,9
26332,103308,1,5,2018,9
26333,103907,3,1,2018,9
26334,103467,608,1,2018,9
26335,103651,172,3,2018,9
26336,103869,629,2,2018,9
26337,14180,359,4,2018,9
26338,103758,360,3,2018,10
26339,22881,270,1,2018,10
26340,103707,182,4,2018,10
26341,103553,66,1,2018,10
26342,103834,184,4,2018,10
26343,103954,450,5,2018,10
26344,103441,654,5,2018,10
26345,103702,308,3,2018,10
26346,103527,239,2,2018,10
26347,103491,371,5,2018,10
26348,103883,144,5,2018,10
26349,103718,385,1,2018,10
26350,103660,620,1,2018,10
26351,103718,654,2,2018,10
26352,103416,102,1,2018,10
26353,103825,657,4,2018,11
26354,103467,47,5,2018,11
26355,103880,250,4,2018,11
26356,103758,285,1,2018,11
26357,103309,588,5,2018,11
26358,103392,554,3,2018,11
26359,103639,5,1,2018,11
26360,103617,147,4,2018,11
26361,103699,309,5,2018,12
26362,103414,607,3,2018,12
26363,103997,149,1,2018,12
26364,103644,520,1,2018,12
26365,103551,503,4,2018,12
26366,103825,510,4,2018,12
26367,103369,685,1,2018,12
26368,103372,64,5,2018,12
26369,103344,115,2,2018,12
26370,103779,308,2,2019,1
26371,103344,521,3,2019,1
26372,103498,347,2,2019,1
26373,103846,606,1,2019,1
26374,103676,82,5,2019,1
26375,103367,358,2,2019,1
26376,103581,123,2,2019,1
26377,103395,130,3,2019,1
26378,103707,196,3,2019,1
26379,15042,3,2,2019,1
26380,103528,86,1,2019,1
26381,103820,413,1,2019,1
26382,103907,160,1,2019,1
26383,103687,565,4,2019,1
26384,103524,420,4,2019,1
26385,103576,588,4,2019,2
26386,103308,526,5,2019,2
26387,103884,472,5,2019,2
26388,103639,680,1,2019,2
26389,103589,342,4,2019,2
26390,103651,164,5,2019,2
26391,103466,671,1,2019,2
26392,103372,331,5,2019,2
26393,103621,365,1,2019,2
26394,103553,34,2,2019,2
26395,103527,456,2,2019,2
26396,103528,189,1,2019,3
26397,103587,675,5,2019,3
26398,103525,141,1,2019,3
26399,103728,92,5,2019,3
26400,103369,656,1,2019,3
26401,103709,302,3,2019,3
26402,103576,287,1,2019,3
26403,103831,322,4,2019,3
26404,103408,446,4,2019,3
26405,103392,165,1,2019,3
26406,103702,92,3,2019,3
26407,103763,298,1,2019,3
26408,103333,31,4,2019,4
26409,103876,39,4,2019,4
26410,103745,306,5,2019,4
26411,103496,515,5,2019,4
26412,103553,350,2,2019,4
26413,103614,375,5,2019,4
26414,103476,136,1,2019,4
26415,103819,61,4,2019,4
26416,103621,308,1,2019,4
26417,103806,576,1,2019,4
26418,103676,241,5,2019,4
26419,103653,374,2,2019,4
26420,103553,390,2,2019,4
26421,103384,31,2,2019,4
26422,103392,385,1,2019,4
26423,103880,449,4,2019,4
26424,103867,530,4,2019,4
26425,103641,195,1,2019,4
26426,103877,560,3,2019,4
26427,103314,375,2,2019,4
26428,103586,167,4,2019,5
26429,103755,326,2,2019,5
26430,103401,615,4,2019,5
26431,103899,586,1,2019,5
26432,103611,229,1,2019,5
26433,103910,119,5,2019,5
26434,103862,219,2,2019,5
26435,103575,490,4,2019,5
26436,103653,482,2,2019,5
26437,103779,480,2,2019,5
26438,103645,356,2,2019,5
26439,103836,260,1,2019,5
26440,103566,274,2,2019,5
26441,103834,347,1,2019,6
26442,103977,160,5,2019,6
26443,103344,51,3,2019,6
26444,6,221,1,2019,6
26445,103747,280,4,2019,6
26446,103592,675,1,2019,6
26447,103378,158,1,2019,6
26448,103873,261,3,2019,6
26449,103553,671,1,2019,6
26450,103396,411,2,2019,6
26451,103648,440,5,2019,7
26452,23251,5,1,2019,7
26453,103509,679,2,2019,7
26454,103699,566,5,2019,7
26455,103392,339,1,2019,7
26456,103676,355,3,2019,7
26457,13892,382,3,2019,7
26458,103784,157,4,2019,7
26459,103833,85,4,2019,7
26460,103423,192,2,2019,7
26461,103833,197,4,2019,7
